FPS, FrameTime, Latency
145.11, 6.89, 67.00
101.46, 9.86, 67.00
97.88, 10.22, 67.00
29.72, 33.64, 67.00
161.39, 6.20, 67.00
145.03, 6.90, 67.00
103.70, 9.64, 67.00
112.03, 8.93, 67.00
102.52, 9.75, 67.00
110.42, 9.06, 67.00
99.82, 10.02, 67.00
99.39, 10.06, 67.00
113.09, 8.84, 67.00
107.67, 9.29, 67.00
89.08, 11.23, 67.00
84.05, 11.90, 67.00
37.85, 26.42, 67.00
175.65, 5.69, 67.00
133.69, 7.48, 67.00
74.66, 13.39, 67.00
95.21, 10.50, 67.00
96.78, 10.33, 67.00
95.50, 10.47, 67.00
65.57, 15.25, 67.00
98.69, 10.13, 67.00
140.30, 7.13, 67.00
25.85, 38.68, 67.00
119.17, 8.39, 67.00
160.16, 6.24, 67.00
135.32, 7.39, 67.00
92.31, 10.83, 67.00
89.18, 11.21, 67.00
61.89, 16.16, 67.00
86.52, 11.56, 67.00
129.03, 7.75, 67.00
58.24, 17.17, 67.00
31.29, 31.96, 67.00
143.61, 6.96, 67.00
160.19, 6.24, 67.00
70.83, 14.12, 67.00
101.08, 9.89, 67.00
98.82, 10.12, 67.00
67.28, 14.86, 67.00
124.59, 8.03, 67.00
103.49, 9.66, 67.00
100.71, 9.93, 67.00
58.42, 17.12, 67.00
40.27, 24.83, 67.00
147.68, 6.77, 67.00
92.44, 10.82, 67.00
65.67, 15.23, 67.00
141.27, 7.08, 67.00
53.62, 18.65, 67.00
156.05, 6.41, 67.00
130.90, 7.64, 67.00
80.16, 12.48, 67.00
32.51, 30.76, 67.00
123.92, 8.07, 67.00
156.12, 6.41, 67.00
154.56, 6.47, 67.00
77.48, 12.91, 67.00
150.65, 6.64, 67.00
105.71, 9.46, 67.00
74.44, 13.43, 67.00
82.50, 12.12, 67.00
84.85, 11.79, 67.00
26.12, 38.28, 67.00
181.84, 5.50, 67.00
213.10, 4.69, 67.00
76.93, 13.00, 67.00
110.56, 9.04, 67.00
66.33, 15.08, 67.00
45.90, 21.79, 67.00
129.57, 7.72, 67.00
90.02, 11.11, 67.00
39.29, 25.45, 67.00
109.12, 9.16, 67.00
91.63, 10.91, 67.00
87.49, 11.43, 67.00
81.34, 12.29, 67.00
66.35, 15.07, 67.00
112.37, 8.90, 67.00
74.60, 13.40, 67.00
34.44, 29.03, 67.00
112.06, 8.92, 67.00
161.12, 6.21, 67.00
157.01, 6.37, 67.00
89.09, 11.23, 67.00
95.69, 10.45, 67.00
83.52, 11.97, 67.00
204.84, 4.88, 67.00
93.34, 10.71, 67.00
61.62, 16.23, 67.00
50.51, 19.80, 67.00
181.15, 5.52, 67.00
96.42, 10.37, 67.00
154.96, 6.45, 67.00
83.05, 12.04, 67.00
68.12, 14.68, 67.00
109.89, 9.10, 67.00
97.62, 10.24, 67.00
115.29, 8.67, 67.00
55.66, 17.97, 67.00
32.71, 30.57, 67.00
183.37, 5.45, 67.00
117.99, 8.48, 67.00
92.91, 10.76, 67.00
102.91, 9.72, 67.00
60.66, 16.49, 67.00
100.46, 9.95, 67.00
78.86, 12.68, 67.00
106.97, 9.35, 67.00
103.03, 9.71, 67.00
111.22, 8.99, 67.00
31.22, 32.03, 67.00
143.82, 6.95, 67.00
138.82, 7.20, 67.00
93.89, 10.65, 67.00
115.95, 8.62, 67.00
110.85, 9.02, 67.00
104.37, 9.58, 67.00
100.05, 10.00, 67.00
107.78, 9.28, 67.00
98.20, 10.18, 67.00
30.59, 32.69, 67.00
187.40, 5.34, 67.00
138.29, 7.23, 67.00
112.84, 8.86, 67.00
106.13, 9.42, 67.00
94.09, 10.63, 67.00
104.94, 9.53, 67.00
89.11, 11.22, 67.00
130.26, 7.68, 67.00
78.30, 12.77, 67.00
112.39, 8.90, 67.00
36.08, 27.72, 67.00
235.26, 4.25, 67.00
102.82, 9.73, 67.00
58.08, 17.22, 67.00
105.88, 9.44, 67.00
70.07, 14.27, 67.00
128.64, 7.77, 67.00
74.97, 13.34, 67.00
34.34, 29.12, 67.00
247.27, 4.04, 67.00
223.09, 4.48, 67.00
110.71, 9.03, 67.00
50.85, 19.67, 67.00
91.17, 10.97, 67.00
60.60, 16.50, 67.00
93.62, 10.68, 67.00
34.66, 28.85, 67.00
199.58, 5.01, 67.00
109.16, 9.16, 67.00
81.93, 12.21, 67.00
64.15, 15.59, 67.00
117.54, 8.51, 67.00
102.80, 9.73, 67.00
111.45, 8.97, 67.00
107.85, 9.27, 67.00
34.79, 28.74, 67.00
240.13, 4.16, 67.00
111.11, 9.00, 67.00
60.51, 16.53, 67.00
57.56, 17.37, 67.00
120.55, 8.30, 67.00
106.46, 9.39, 67.00
72.29, 13.83, 67.00
36.01, 27.77, 67.00
84.21, 11.88, 67.00
159.55, 6.27, 67.00
75.68, 13.21, 67.00
152.84, 6.54, 67.00
104.29, 9.59, 67.00
103.47, 9.66, 67.00
103.92, 9.62, 67.00
52.27, 19.13, 67.00
38.98, 25.65, 67.00
85.44, 11.70, 67.00
198.59, 5.04, 67.00
76.90, 13.00, 67.00
58.44, 17.11, 67.00
85.12, 11.75, 67.00
113.58, 8.80, 67.00
72.84, 13.73, 67.00
38.77, 25.80, 67.00
171.82, 5.82, 67.00
82.51, 12.12, 67.00
143.25, 6.98, 67.00
62.54, 15.99, 67.00
117.33, 8.52, 67.00
88.05, 11.36, 67.00
83.13, 12.03, 67.00
68.30, 14.64, 67.00
104.44, 9.58, 67.00
99.06, 10.10, 67.00
29.32, 34.11, 67.00
146.78, 6.81, 67.00
109.91, 9.10, 67.00
108.21, 9.24, 67.00
102.39, 9.77, 67.00
118.71, 8.42, 67.00
99.51, 10.05, 67.00
