FPS, FrameTime, Latency
173.60, 5.76, 34.00
83.79, 11.93, 34.00
126.46, 7.91, 34.00
94.35, 10.60, 34.00
94.68, 10.56, 34.00
104.19, 9.60, 34.00
100.75, 9.93, 34.00
83.71, 11.95, 34.00
114.20, 8.76, 34.00
101.19, 9.88, 34.00
58.52, 17.09, 34.00
105.70, 9.46, 34.00
103.43, 9.67, 34.00
128.60, 7.78, 34.00
84.58, 11.82, 34.00
106.36, 9.40, 34.00
52.24, 19.14, 34.00
111.03, 9.01, 34.00
71.19, 14.05, 34.00
103.09, 9.70, 34.00
75.60, 13.23, 34.00
111.21, 8.99, 34.00
111.84, 8.94, 34.00
64.85, 15.42, 34.00
108.95, 9.18, 34.00
108.05, 9.25, 34.00
127.69, 7.83, 34.00
87.91, 11.38, 34.00
83.75, 11.94, 34.00
133.38, 7.50, 34.00
97.12, 10.30, 34.00
130.49, 7.66, 34.00
75.13, 13.31, 34.00
85.93, 11.64, 34.00
165.08, 6.06, 34.00
93.01, 10.75, 34.00
102.73, 9.73, 34.00
127.98, 7.81, 34.00
128.12, 7.80, 34.00
115.17, 8.68, 34.00
94.05, 10.63, 34.00
108.69, 9.20, 34.00
112.30, 8.90, 34.00
106.79, 9.36, 34.00
124.70, 8.02, 34.00
156.64, 6.38, 34.00
130.75, 7.65, 34.00
101.77, 9.83, 34.00
93.66, 10.68, 34.00
102.17, 9.79, 34.00
117.42, 8.52, 34.00
130.59, 7.66, 34.00
92.67, 10.79, 34.00
94.27, 10.61, 34.00
88.45, 11.31, 34.00
133.79, 7.47, 34.00
153.40, 6.52, 34.00
87.56, 11.42, 34.00
101.37, 9.86, 34.00
134.18, 7.45, 34.00
122.17, 8.19, 34.00
119.95, 8.34, 34.00
73.17, 13.67, 34.00
101.25, 9.88, 34.00
159.12, 6.28, 34.00
77.21, 12.95, 34.00
123.97, 8.07, 34.00
118.44, 8.44, 34.00
111.73, 8.95, 34.00
96.67, 10.34, 34.00
77.81, 12.85, 34.00
137.92, 7.25, 34.00
94.99, 10.53, 34.00
61.79, 16.18, 34.00
129.16, 7.74, 34.00
115.89, 8.63, 34.00
103.99, 9.62, 34.00
68.43, 14.61, 34.00
110.60, 9.04, 34.00
81.83, 12.22, 34.00
138.65, 7.21, 34.00
98.00, 10.20, 34.00
92.49, 10.81, 34.00
99.75, 10.03, 34.00
64.72, 15.45, 34.00
74.62, 13.40, 34.00
111.45, 8.97, 34.00
97.73, 10.23, 34.00
89.72, 11.15, 34.00
69.67, 14.35, 34.00
140.19, 7.13, 34.00
66.15, 15.12, 34.00
88.26, 11.33, 34.00
107.71, 9.28, 34.00
88.47, 11.30, 34.00
87.49, 11.43, 34.00
108.56, 9.21, 34.00
119.72, 8.35, 34.00
66.00, 15.15, 34.00
121.70, 8.22, 34.00
109.01, 9.17, 34.00
102.54, 9.75, 34.00
86.62, 11.54, 34.00
83.02, 12.05, 34.00
90.80, 11.01, 34.00
48.22, 20.74, 34.00
113.54, 8.81, 34.00
84.84, 11.79, 34.00
56.08, 17.83, 34.00
101.96, 9.81, 34.00
120.94, 8.27, 34.00
124.76, 8.02, 34.00
108.59, 9.21, 34.00
102.65, 9.74, 34.00
84.61, 11.82, 34.00
118.88, 8.41, 34.00
109.32, 9.15, 34.00
99.66, 10.03, 34.00
86.90, 11.51, 34.00
107.17, 9.33, 34.00
127.73, 7.83, 34.00
62.19, 16.08, 34.00
113.80, 8.79, 34.00
85.70, 11.67, 34.00
77.08, 12.97, 34.00
123.89, 8.07, 34.00
119.70, 8.35, 34.00
72.91, 13.72, 34.00
130.57, 7.66, 34.00
79.83, 12.53, 34.00
96.16, 10.40, 34.00
101.77, 9.83, 34.00
48.91, 20.44, 34.00
89.50, 11.17, 34.00
93.18, 10.73, 34.00
87.26, 11.46, 34.00
92.45, 10.82, 34.00
79.39, 12.60, 34.00
108.20, 9.24, 34.00
59.74, 16.74, 34.00
87.21, 11.47, 34.00
98.90, 10.11, 34.00
71.27, 14.03, 34.00
90.75, 11.02, 34.00
135.53, 7.38, 34.00
83.68, 11.95, 34.00
113.42, 8.82, 34.00
82.59, 12.11, 34.00
87.73, 11.40, 34.00
106.07, 9.43, 34.00
81.10, 12.33, 34.00
118.96, 8.41, 34.00
103.86, 9.63, 34.00
107.16, 9.33, 34.00
130.77, 7.65, 34.00
92.52, 10.81, 34.00
140.50, 7.12, 34.00
62.32, 16.05, 34.00
135.75, 7.37, 34.00
137.87, 7.25, 34.00
118.10, 8.47, 34.00
91.12, 10.97, 34.00
84.73, 11.80, 34.00
104.58, 9.56, 34.00
133.89, 7.47, 34.00
56.17, 17.80, 34.00
101.11, 9.89, 34.00
223.53, 4.47, 34.00
109.04, 9.17, 34.00
130.18, 7.68, 34.00
116.80, 8.56, 34.00
102.13, 9.79, 34.00
120.46, 8.30, 34.00
190.56, 5.25, 34.00
86.23, 11.60, 34.00
129.27, 7.74, 34.00
136.05, 7.35, 34.00
166.15, 6.02, 34.00
90.69, 11.03, 34.00
126.57, 7.90, 34.00
139.25, 7.18, 34.00
113.56, 8.81, 34.00
134.89, 7.41, 34.00
74.53, 13.42, 34.00
122.50, 8.16, 34.00
130.89, 7.64, 34.00
132.09, 7.57, 34.00
110.48, 9.05, 34.00
95.90, 10.43, 34.00
92.90, 10.76, 34.00
126.18, 7.93, 34.00
136.52, 7.33, 34.00
86.06, 11.62, 34.00
100.35, 9.97, 34.00
127.92, 7.82, 34.00
125.04, 8.00, 34.00
132.65, 7.54, 34.00
115.44, 8.66, 34.00
99.01, 10.10, 34.00
116.50, 8.58, 34.00
102.05, 9.80, 34.00
87.23, 11.46, 34.00
105.17, 9.51, 34.00
118.47, 8.44, 34.00
113.12, 8.84, 34.00
129.21, 7.74, 34.00
103.03, 9.71, 34.00
75.69, 13.21, 34.00
124.34, 8.04, 34.00
61.19, 16.34, 34.00
114.76, 8.71, 34.00
125.00, 8.00, 34.00
106.34, 9.40, 34.00
52.92, 18.90, 34.00
151.76, 6.59, 34.00
94.02, 10.64, 34.00
125.05, 8.00, 34.00
108.69, 9.20, 34.00
77.96, 12.83, 34.00
115.75, 8.64, 34.00
123.51, 8.10, 34.00
97.76, 10.23, 34.00
101.93, 9.81, 34.00
138.00, 7.25, 34.00
94.83, 10.55, 34.00
74.91, 13.35, 34.00
126.81, 7.89, 34.00
115.33, 8.67, 34.00
141.97, 7.04, 34.00
126.96, 7.88, 34.00
86.40, 11.57, 34.00
103.20, 9.69, 34.00
123.95, 8.07, 34.00
116.05, 8.62, 34.00
77.61, 12.88, 34.00
126.18, 7.93, 34.00
85.28, 11.73, 34.00
74.81, 13.37, 34.00
87.84, 11.38, 34.00
103.72, 9.64, 34.00
96.62, 10.35, 34.00
93.69, 10.67, 34.00
119.23, 8.39, 34.00
96.55, 10.36, 34.00
107.45, 9.31, 34.00
93.44, 10.70, 34.00
59.39, 16.84, 34.00
117.62, 8.50, 34.00
90.44, 11.06, 34.00
82.52, 12.12, 34.00
100.88, 9.91, 34.00
95.12, 10.51, 34.00
109.75, 9.11, 34.00
99.34, 10.07, 34.00
84.80, 11.79, 34.00
104.29, 9.59, 34.00
58.71, 17.03, 34.00
96.77, 10.33, 34.00
114.52, 8.73, 34.00
131.03, 7.63, 34.00
125.83, 7.95, 34.00
106.42, 9.40, 34.00
119.98, 8.33, 34.00
114.31, 8.75, 34.00
82.42, 12.13, 34.00
101.69, 9.83, 34.00
143.16, 6.99, 34.00
112.24, 8.91, 34.00
92.89, 10.77, 34.00
69.92, 14.30, 34.00
102.32, 9.77, 34.00
104.54, 9.57, 34.00
106.81, 9.36, 34.00
131.63, 7.60, 34.00
130.10, 7.69, 34.00
131.11, 7.63, 34.00
116.06, 8.62, 34.00
127.08, 7.87, 34.00
105.56, 9.47, 34.00
106.23, 9.41, 34.00
137.72, 7.26, 34.00
65.03, 15.38, 34.00
110.58, 9.04, 34.00
125.49, 7.97, 34.00
89.10, 11.22, 34.00
91.72, 10.90, 34.00
92.52, 10.81, 34.00
142.43, 7.02, 34.00
128.89, 7.76, 34.00
138.74, 7.21, 34.00
107.32, 9.32, 34.00
107.38, 9.31, 34.00
115.90, 8.63, 34.00
86.98, 11.50, 34.00
157.31, 6.36, 34.00
103.98, 9.62, 34.00
101.63, 9.84, 34.00
146.55, 6.82, 34.00
99.06, 10.09, 34.00
128.95, 7.76, 34.00
138.64, 7.21, 34.00
111.31, 8.98, 34.00
72.01, 13.89, 34.00
89.06, 11.23, 34.00
77.49, 12.91, 34.00
130.29, 7.68, 34.00
87.87, 11.38, 34.00
92.42, 10.82, 34.00
117.00, 8.55, 34.00
108.31, 9.23, 34.00
124.55, 8.03, 34.00
93.22, 10.73, 34.00
118.81, 8.42, 34.00
93.68, 10.67, 34.00
60.53, 16.52, 34.00
96.67, 10.34, 34.00
107.55, 9.30, 34.00
56.65, 17.65, 34.00
104.01, 9.61, 34.00
93.80, 10.66, 34.00
69.43, 14.40, 34.00
151.69, 6.59, 34.00
98.27, 10.18, 34.00
