FPS, FrameTime, Latency
80.68, 12.39, 34.00
94.06, 10.63, 34.00
84.11, 11.89, 34.00
73.14, 13.67, 34.00
57.77, 17.31, 34.00
73.78, 13.55, 34.00
95.22, 10.50, 34.00
70.42, 14.20, 34.00
69.14, 14.46, 34.00
112.18, 8.91, 34.00
69.35, 14.42, 34.00
83.90, 11.92, 34.00
75.55, 13.24, 34.00
70.09, 14.27, 34.00
58.16, 17.19, 34.00
94.29, 10.61, 34.00
36.14, 27.67, 34.00
114.50, 8.73, 34.00
75.89, 13.18, 34.00
71.87, 13.91, 34.00
85.58, 11.68, 34.00
48.94, 20.43, 34.00
122.19, 8.18, 34.00
68.61, 14.57, 34.00
61.15, 16.35, 34.00
76.30, 13.11, 34.00
78.84, 12.68, 34.00
75.39, 13.26, 34.00
83.60, 11.96, 34.00
89.04, 11.23, 34.00
89.49, 11.17, 34.00
53.13, 18.82, 34.00
77.12, 12.97, 34.00
68.02, 14.70, 34.00
56.22, 17.79, 34.00
101.02, 9.90, 34.00
48.59, 20.58, 34.00
156.57, 6.39, 34.00
41.99, 23.81, 34.00
96.20, 10.39, 34.00
56.12, 17.82, 34.00
104.28, 9.59, 34.00
57.59, 17.36, 34.00
66.21, 15.10, 34.00
56.47, 17.71, 34.00
118.64, 8.43, 34.00
70.79, 14.13, 34.00
46.30, 21.60, 34.00
137.66, 7.26, 34.00
56.68, 17.64, 34.00
91.37, 10.94, 34.00
68.26, 14.65, 34.00
73.38, 13.63, 34.00
87.70, 11.40, 34.00
99.66, 10.03, 34.00
49.89, 20.04, 34.00
124.22, 8.05, 34.00
55.12, 18.14, 34.00
77.71, 12.87, 34.00
75.55, 13.24, 34.00
86.98, 11.50, 34.00
57.12, 17.51, 34.00
63.29, 15.80, 34.00
145.66, 6.87, 34.00
62.49, 16.00, 34.00
64.89, 15.41, 34.00
119.00, 8.40, 34.00
72.07, 13.88, 34.00
55.10, 18.15, 34.00
67.74, 14.76, 34.00
66.36, 15.07, 34.00
61.83, 16.17, 34.00
71.34, 14.02, 34.00
69.35, 14.42, 34.00
76.64, 13.05, 34.00
61.77, 16.19, 34.00
77.17, 12.96, 34.00
62.85, 15.91, 34.00
91.38, 10.94, 34.00
65.58, 15.25, 34.00
74.54, 13.42, 34.00
70.01, 14.28, 34.00
83.11, 12.03, 34.00
62.78, 15.93, 34.00
100.65, 9.94, 34.00
48.60, 20.58, 34.00
87.23, 11.46, 34.00
72.72, 13.75, 34.00
64.84, 15.42, 34.00
95.32, 10.49, 34.00
49.00, 20.41, 34.00
167.38, 5.97, 34.00
65.84, 15.19, 34.00
55.98, 17.86, 34.00
129.47, 7.72, 34.00
62.13, 16.10, 34.00
86.33, 11.58, 34.00
101.68, 9.84, 34.00
57.72, 17.32, 34.00
87.18, 11.47, 34.00
74.47, 13.43, 34.00
72.68, 13.76, 34.00
84.88, 11.78, 34.00
66.58, 15.02, 34.00
61.34, 16.30, 34.00
95.97, 10.42, 34.00
49.77, 20.09, 34.00
81.27, 12.30, 34.00
52.98, 18.88, 34.00
57.49, 17.39, 34.00
67.87, 14.73, 34.00
71.13, 14.06, 34.00
89.78, 11.14, 34.00
78.08, 12.81, 34.00
74.62, 13.40, 34.00
73.47, 13.61, 34.00
116.85, 8.56, 34.00
56.03, 17.85, 34.00
77.61, 12.89, 34.00
68.23, 14.66, 34.00
52.68, 18.98, 34.00
68.72, 14.55, 34.00
71.82, 13.92, 34.00
63.45, 15.76, 34.00
72.00, 13.89, 34.00
62.43, 16.02, 34.00
72.52, 13.79, 34.00
66.21, 15.10, 34.00
98.94, 10.11, 34.00
76.26, 13.11, 34.00
77.80, 12.85, 34.00
57.34, 17.44, 34.00
65.13, 15.35, 34.00
80.88, 12.36, 34.00
90.09, 11.10, 34.00
67.42, 14.83, 34.00
68.65, 14.57, 34.00
75.50, 13.25, 34.00
69.11, 14.47, 34.00
91.38, 10.94, 34.00
48.69, 20.54, 34.00
72.05, 13.88, 34.00
72.77, 13.74, 34.00
66.74, 14.98, 34.00
79.01, 12.66, 34.00
76.88, 13.01, 34.00
70.51, 14.18, 34.00
58.03, 17.23, 34.00
90.67, 11.03, 34.00
80.32, 12.45, 34.00
32.37, 30.89, 34.00
120.75, 8.28, 34.00
77.47, 12.91, 34.00
59.76, 16.73, 34.00
87.87, 11.38, 34.00
86.70, 11.53, 34.00
45.98, 21.75, 34.00
108.09, 9.25, 34.00
78.08, 12.81, 34.00
67.32, 14.85, 34.00
102.19, 9.79, 34.00
50.14, 19.95, 34.00
53.95, 18.54, 34.00
94.58, 10.57, 34.00
60.59, 16.51, 34.00
74.89, 13.35, 34.00
67.57, 14.80, 34.00
78.28, 12.77, 34.00
67.17, 14.89, 34.00
48.97, 20.42, 34.00
149.08, 6.71, 34.00
51.52, 19.41, 34.00
69.79, 14.33, 34.00
64.07, 15.61, 34.00
74.56, 13.41, 34.00
70.32, 14.22, 34.00
118.69, 8.43, 34.00
67.52, 14.81, 34.00
80.64, 12.40, 34.00
89.91, 11.12, 34.00
85.27, 11.73, 34.00
75.86, 13.18, 34.00
68.95, 14.50, 34.00
72.26, 13.84, 34.00
90.31, 11.07, 34.00
103.23, 9.69, 34.00
94.85, 10.54, 34.00
97.73, 10.23, 34.00
79.96, 12.51, 34.00
109.15, 9.16, 34.00
63.94, 15.64, 34.00
110.96, 9.01, 34.00
81.99, 12.20, 34.00
88.30, 11.32, 34.00
75.46, 13.25, 34.00
86.94, 11.50, 34.00
81.21, 12.31, 34.00
66.15, 15.12, 34.00
112.60, 8.88, 34.00
69.86, 14.32, 34.00
76.75, 13.03, 34.00
87.37, 11.45, 34.00
52.02, 19.22, 34.00
98.18, 10.19, 34.00
75.43, 13.26, 34.00
100.02, 10.00, 34.00
72.53, 13.79, 34.00
69.56, 14.38, 34.00
86.60, 11.55, 34.00
61.20, 16.34, 34.00
161.66, 6.19, 34.00
47.04, 21.26, 34.00
76.97, 12.99, 34.00
67.29, 14.86, 34.00
56.73, 17.63, 34.00
81.84, 12.22, 34.00
36.88, 27.11, 34.00
108.54, 9.21, 34.00
55.90, 17.89, 34.00
130.21, 7.68, 34.00
84.08, 11.89, 34.00
62.19, 16.08, 34.00
120.41, 8.31, 34.00
69.68, 14.35, 34.00
53.69, 18.63, 34.00
60.30, 16.58, 34.00
50.66, 19.74, 34.00
43.17, 23.17, 34.00
92.33, 10.83, 34.00
71.46, 13.99, 34.00
70.63, 14.16, 34.00
86.19, 11.60, 34.00
54.41, 18.38, 34.00
92.45, 10.82, 34.00
62.97, 15.88, 34.00
66.28, 15.09, 34.00
99.94, 10.01, 34.00
60.14, 16.63, 34.00
97.08, 10.30, 34.00
78.68, 12.71, 34.00
74.66, 13.39, 34.00
64.49, 15.51, 34.00
78.53, 12.73, 34.00
67.35, 14.85, 34.00
65.29, 15.32, 34.00
80.24, 12.46, 34.00
80.45, 12.43, 34.00
47.36, 21.12, 34.00
82.22, 12.16, 34.00
73.12, 13.68, 34.00
116.39, 8.59, 34.00
62.50, 16.00, 34.00
77.19, 12.96, 34.00
84.98, 11.77, 34.00
66.19, 15.11, 34.00
85.74, 11.66, 34.00
87.37, 11.45, 34.00
86.62, 11.55, 34.00
69.88, 14.31, 34.00
55.01, 18.18, 34.00
122.02, 8.20, 34.00
83.02, 12.04, 34.00
53.06, 18.85, 34.00
135.41, 7.39, 34.00
64.32, 15.55, 34.00
75.45, 13.25, 34.00
59.81, 16.72, 34.00
99.15, 10.09, 34.00
86.20, 11.60, 34.00
68.63, 14.57, 34.00
57.15, 17.50, 34.00
172.20, 5.81, 34.00
