FPS, FrameTime, Latency
173.84, 5.75, 34.00
54.94, 18.20, 34.00
109.12, 9.16, 34.00
41.54, 24.07, 34.00
110.55, 9.05, 34.00
75.45, 13.25, 34.00
53.36, 18.74, 34.00
97.12, 10.30, 34.00
60.77, 16.46, 34.00
50.37, 19.85, 34.00
83.91, 11.92, 34.00
72.74, 13.75, 34.00
85.03, 11.76, 34.00
81.87, 12.21, 34.00
61.63, 16.23, 34.00
68.15, 14.67, 34.00
55.33, 18.07, 34.00
101.67, 9.84, 34.00
70.52, 14.18, 34.00
69.18, 14.45, 34.00
77.75, 12.86, 34.00
113.33, 8.82, 34.00
63.25, 15.81, 34.00
61.01, 16.39, 34.00
134.74, 7.42, 34.00
64.62, 15.47, 34.00
74.21, 13.48, 34.00
70.91, 14.10, 34.00
44.20, 22.62, 34.00
58.26, 17.17, 34.00
94.83, 10.55, 34.00
53.74, 18.61, 34.00
77.55, 12.89, 34.00
87.60, 11.42, 34.00
86.40, 11.57, 34.00
56.71, 17.63, 34.00
47.80, 20.92, 34.00
93.46, 10.70, 34.00
53.29, 18.77, 34.00
53.52, 18.68, 34.00
183.24, 5.46, 34.00
50.38, 19.85, 34.00
58.33, 17.14, 34.00
71.41, 14.00, 34.00
46.61, 21.45, 34.00
67.10, 14.90, 34.00
75.95, 13.17, 34.00
42.52, 23.52, 34.00
60.10, 16.64, 34.00
72.23, 13.84, 34.00
87.42, 11.44, 34.00
70.52, 14.18, 34.00
101.35, 9.87, 34.00
43.78, 22.84, 34.00
64.49, 15.51, 34.00
91.50, 10.93, 34.00
71.22, 14.04, 34.00
90.50, 11.05, 34.00
60.98, 16.40, 34.00
56.62, 17.66, 34.00
63.34, 15.79, 34.00
70.56, 14.17, 34.00
60.82, 16.44, 34.00
102.66, 9.74, 34.00
62.19, 16.08, 34.00
84.84, 11.79, 34.00
94.28, 10.61, 34.00
57.64, 17.35, 34.00
67.05, 14.91, 34.00
66.72, 14.99, 34.00
49.41, 20.24, 34.00
42.84, 23.34, 34.00
83.39, 11.99, 34.00
95.15, 10.51, 34.00
48.02, 20.83, 34.00
67.92, 14.72, 34.00
70.75, 14.13, 34.00
70.64, 14.16, 34.00
53.36, 18.74, 34.00
73.38, 13.63, 34.00
57.78, 17.31, 34.00
56.85, 17.59, 34.00
72.91, 13.71, 34.00
68.63, 14.57, 34.00
48.55, 20.60, 34.00
104.16, 9.60, 34.00
89.57, 11.16, 34.00
58.44, 17.11, 34.00
60.79, 16.45, 34.00
91.02, 10.99, 34.00
90.53, 11.05, 34.00
76.89, 13.01, 34.00
76.53, 13.07, 34.00
82.42, 12.13, 34.00
72.76, 13.74, 34.00
116.40, 8.59, 34.00
68.03, 14.70, 34.00
